taxon_id,taxon_name,rank,ancestry,marine
89568,Aphanoconia fulgora,species,1/2/15/116/261869/261871/264273/1574/89564,False
89569,Aphanoconia altivaga,species,1/2/15/116/261869/261871/264273/1574/89564,False
89570,Aphanoconia verecunda,species,1/2/15/116/261869/261871/264273/1574/89564,False
89571,Aphanoconia theobaldiana,species,1/2/15/116/261869/261871/264273/1574/89564,False
89572,Aphanoconia hungerfordianum hainanensis,subspecies,1/2/15/116/261869/261871/264273/1574/89564/89573,False
89573,Aphanoconia hungerfordianum,species,1/2/15/116/261869/261871/264273/1574/89564,False
89574,Aphanoconia verecunda verecunda,subspecies,1/2/15/116/261869/261871/264273/1574/89564/89570,False
89576,Ibatia,genus,1/12/257878/263906/31/332/1064,False
89577,Ibatia rusbyi,species,1/12/257878/263906/31/332/1064/89576,False
89578,Ibatia aristeguietae,species,1/12/257878/263906/31/332/1064/89576,False
89579,Ibatia ciliata,species,1/12/257878/263906/31/332/1064/89576,False
89580,Ibatia woodii,species,1/12/257878/263906/31/332/1064/89576,False
89581,Ibatia ganglinosa,species,1/12/257878/263906/31/332/1064/89576,False
89582,Ibatia morilloana,species,1/12/257878/263906/31/332/1064/89576,False
89583,Ibatia dugandii,species,1/12/257878/263906/31/332/1064/89576,False
89584,Ibatia lanosa,species,1/12/257878/263906/31/332/1064/89576,False
89589,Ceratapion,genus,1/2/10/11/265025/324/1038/1933,False
89591,Mucronina,genus,1/16/19/258261/258262,True
89592,Mucronina vokesi,species,1/16/19/258261/258262/89591,True
89593,Mucronina morreyae,species,1/16/19/258261/258262/89591,False
89594,Mucronina advena,species,1/16/19/258261/258262/89591,True
89599,Afrixalus,genus,1/2/4/7/254132/2105,False
89604,Pseudopogonatherum,genus,1/12/257878/263906/115/328/1041,False
89605,Pseudopogonatherum irritans,species,1/12/257878/263906/115/328/1041/89604,False
89606,Pseudopogonatherum contortum,species,1/12/257878/263906/115/328/1041/89604,False
89607,Pseudopogonatherum filifolium,species,1/12/257878/263906/115/328/1041/89604,False
89608,Pseudopogonatherum setifolia,species,1/12/257878/263906/115/328/1041/89604,False
89609,Pseudopogonatherum contorta,species,1/12/257878/263906/115/328/1041/89604,False
89610,Pseudopogonatherum trispicata,species,1/12/257878/263906/115/328/1041/89604,False
89611,Pseudopogonatherum quadrinervis,species,1/12/257878/263906/115/328/1041/89604,False
89612,Pseudopogonatherum birmanica,species,1/12/257878/263906/115/328/1041/89604,False
89613,Cynophalla,genus,1/12/257878/263906/31/1062/1537,False
89614,Cynophalla declinata,species,1/12/257878/263906/31/1062/1537/89613,False
89615,Cynophalla guayaquilensis,species,1/12/257878/263906/31/1062/1537/89613,False
89616,Cynophalla verrucosa,species,1/12/257878/263906/31/1062/1537/89613,False
89617,Cynophalla tarapotensis,species,1/12/257878/263906/31/1062/1537/89613,False
89618,Cynophalla linearis,species,1/12/257878/263906/31/1062/1537/89613,False
89619,Cynophalla mattogrossensis,species,1/12/257878/263906/31/1062/1537/89613,False
89620,Cynophalla ecuadorica,species,1/12/257878/263906/31/1062/1537/89613,False
89621,Cynophalla retusa,species,1/12/257878/263906/31/1062/1537/89613,False
89622,Cynophalla flexuosa,species,1/12/257878/263906/31/1062/1537/89613,False
89633,Hubera,genus,1/12/257878/263906/31/415/1201,False
89634,Hubera vitiensis,species,1/12/257878/263906/31/415/1201/89633,False
89635,Hubera tanganyikensis,species,1/12/257878/263906/31/415/1201/89633,False
89636,Hubera leptopoda,species,1/12/257878/263906/31/415/1201/89633,False
89637,Hubera mossambicensis,species,1/12/257878/263906/31/415/1201/89633,False
89638,Hubera verdcourtii,species,1/12/257878/263906/31/415/1201/89633,False
89639,Hubera ceramensis,species,1/12/257878/263906/31/415/1201/89633,False
89640,Hubera korinti,species,1/12/257878/263906/31/415/1201/89633,False
89641,Hubera nitidissima,species,1/12/257878/263906/31/415/1201/89633,False
89642,Hubera decora,species,1/12/257878/263906/31/415/1201/89633,False
89644,Chelonanthus,genus,1/12/257878/263906/31/332/1158,False
89645,Chelonanthus angustifolius,species,1/12/257878/263906/31/332/1158/89644,False
89646,Chelonanthus pterocaulis,species,1/12/257878/263906/31/332/1158/89644,False
89647,Chelonanthus hamatus,species,1/12/257878/263906/31/332/1158/89644,False
89648,Chelonanthus viridiflorus,species,1/12/257878/263906/31/332/1158/89644,False
89649,Chelonanthus grandiflorus,species,1/12/257878/263906/31/332/1158/89644,False
89650,Chelonanthus alatus,species,1/12/257878/263906/31/332/1158/89644,False
89651,Chelonanthus purpurascens,species,1/12/257878/263906/31/332/1158/89644,False
